"","id","submitdate","lastpage","startlanguage","seed","Gender","What is your age?","Profession","Your expert level","Years of experience","Country where you work?","Who in general obtains the informed consent prior to anaesthesia?","[ASA-Class] Which of the following Scores do you routinely use in preoperative evaluation?","[Apfel-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[NYHA-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[ARISCAT-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[rCRI] Which of the following Scores do you routinely use in preoperative evaluation?","[POSPOM] Which of the following Scores do you routinely use in preoperative evaluation?","[Other] Which of the following Scores do you routinely use in preoperative evaluation?","How would you prefer to do the anaesthesiological preoperative evaluation in the future?","[Other] How would you prefer to do the anaesthesiological preoperative evaluation in the future?","When do you need to obtain Informed consent for elective surgery based on legal requirements (for complex procedures, higher risk patients).","When do you need to obtain Informed consent for elective surgery based on legal requirements (for simple procedures, low risk patients).","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","Thinking of Re-Do / repeated anaesthesia assuming the patient is well informed. Would an online/telephone informed consent then be allowed for elective surgery due to legal requirements in your country?","Is there a special regulation in your country during this pandemic situation favouring online or telephone informed consent?","Is it possible to obtain informed consent online via internet, in your routine setting?","[Comment] Is it possible to obtain informed consent online via internet, in your routine setting?","Is it possible to obtain informed consent online via telefone, in your routine setting?","[Comment] Is it possible to obtain informed consent online via telefone, in your routine setting?","Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","[Comment] Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Comment] When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Lack of personal contact] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Patient´s behaviour is impossible to observe] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Personal relation with the patient cannot be build] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Confidence in anaesthesia cannot be achieved] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to fulfil legal requirements] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[I am not sure if it might be illegal in my country] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to gather for anamnestic information] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Other] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[If patients are from remote locations,  no travel or transportation is necessary] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[More relaxed for the patients] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[No waste of time waiting in the holding area] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Less anger/stress due to long waiting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[With specific questions all information could be obtained] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Together with special designed written information and professional pre-produced videos it might be more efficient than face-to-face meeting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Other] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Age above ...] What requirements does a child have to fulfil to sign independently?","[Comment] [Age above ...] What requirements does a child have to fulfil to sign independently?","[Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[Comment] [Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[other ...] What requirements does a child have to fulfil to sign independently?","[Comment] [other ...] What requirements does a child have to fulfil to sign independently?","Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","[Comment] Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","[Comment] In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)","[Comment] Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)"
"242",242,NA,2,"en","1032331883","female","55 to 64 years","Medical doctor","Consultant","> 20","Other","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",243,NA,3,"en","1418224891","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)","Patients need to be assessed before any procedure 
Consent can be separate","No (please comment the reasons)","Patients need to be assessed before any procedure.
Consent can be separate","No","No","Yes",NA,"Yes",NA,"Yes",NA,"Different (please comment)","Assessment and consent can be separated: assessment is not possible online. Consent afterwards is","Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Not selected","Yes","Not selected","Yes","Not selected","Not selected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",245,NA,0,"en","1530103607","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,NA,2,"en","1256108857","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",249,"1980-01-01 00:00:00",4,"en","759702394","male","35 to 44 years","Medical doctor","Consultant","5 - 10","Other","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"online via patient´s self assessment",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)","Legally not allowed but due to corona regulations now possible for short period. ","No (please comment the reasons)","Legally not allowed but due to corona regulations now possible for short period. ","Yes","Yes","No (please comment)","Not possible yet. Always in a conversation, face to face or by telephone (due to corona regulations)","Yes",NA,"No",NA,"Yes",NA,"Yes","Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Yes",NA,"Always both parents",NA,"Always both parents",NA,"Yes","15","Not selected",NA,"Not selected",NA,"Yes","Officially not allowed but accepted due to corona regulations. ","No",NA,"No",NA
"250",250,"1980-01-01 00:00:00",4,"en","1695015410","female","35 to 44 years","Medical doctor","Consultant","5 - 10","Other","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)","Se don’t have that kind of system… ","No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No","Patient must be hand writing signed on the anesthesia chart.","Yes",NA,"Yes","Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18 years","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"251",251,"1980-01-01 00:00:00",4,"en","1641829729","female","45 to 54 years","Medical doctor","Resident","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","2 days or more before surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Yes","Yes","Not selected","Not selected",NA,"Always both parents",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"Yes","It's not legal in my country ","Yes",NA,"Yes",NA
"252",252,"1980-01-01 00:00:00",4,"en","1669037287","male","45 to 54 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","Same day of the operation/procedure is sufficient enough","Yes",NA,"Yes",NA,"Yes","No","Yes",NA,"Yes",NA,"Yes",NA,"Yes","Face-to-face meeting provides valuable non-verbal information, such as mobility, frailty, anxiety, wich is difficult to obtain otherwise. It also gives opportunity for a indivudual relation ","Yes","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Different (please comment)","No written consent required ","Different (please comment)","See above ","Yes","16","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"253",253,"1980-01-01 00:00:00",4,"en","1914855026","female","55 to 64 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","I don´t know","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Always both parents",NA,"Not selected",NA,"Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"254",254,"1980-01-01 00:00:00",4,"en","1120531101","female","45 to 54 years","Medical doctor","Consultant","> 20","Other","other","Yes","Not selected","Yes","Not selected","Not selected","Not selected","Cardiac Risk Index",NA,"Combination: online screening and personal meeting with risk patients","Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","Yes","There is no legal requirement for informed consent in Norway. Therefore the questions above do not apply","Yes","Please se above: no legal requirement ","Yes","No","Yes",NA,"Yes",NA,"Different (please comment)","Informed consent is not required ","Yes",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Yes","Not selected","Yes",NA,"Different (please comment)","Not required ","Different (please comment)","Not required ","Yes","12","Not selected",NA,"Not selected",NA,"Different (please commment)","Not required ","No",NA,"No",NA
"255",255,NA,2,"en","956283539","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",256,"1980-01-01 00:00:00",4,"en","567825033","female","45 to 54 years","Medical doctor","Consultant","> 20","Other","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)","We are evaluating the patients in our outpatient clinic or in ward","No (please comment the reasons)","We are evaluating the patients in our outpatient clinic or in ward","I don´t know the legal requirements","No","Different (please comment)","Needs to work on it and have the permission from authorities.","Different (please comment)","Needs to work on it and have the permission from authorities.","Different (please comment)","I don't know","Yes",NA,"Not selected","Not selected","Yes","Yes","Not selected","Yes","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes",NA,"Not selected",NA,"Not selected",NA,"Different (please commment)","Don't know","Yes",NA,"Yes",NA
"257",257,NA,3,"en","1883566996","female","65 or older","other","Other","> 20","Other","other","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","Different (please comment)",NA,"Different (please comment)",NA,"Different (please comment)",NA,"Different (please comment)",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",258,"1980-01-01 00:00:00",4,"en","1589157909","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Other","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)","not legal in Germany","No (please comment the reasons)","s.a.","No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No","need to examinate","Yes","Not selected","Not selected","Not selected","Yes","Not selected","Yes","no auscultation","Yes","Not selected","Yes","Yes","Not selected","Yes",NA,"Always both parents",NA,"Just the one, who is present",NA,"Yes","14","Yes",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"259",259,"1980-01-01 00:00:00",4,"en","1151703745","female","45 to 54 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"I don´t know the legal requirements","No","Yes","E","No (please comment)",NA,"No","It is not preficted by Law","No","It eould be but it is very difficult because not all people have access to the necessary technology","Yes","Yes","Yes","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No","It is not legal I think","No",NA,"Yes",NA
"260",260,"1980-01-01 00:00:00",4,"en","1620632274","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected","Revised Cardiac Index","in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","Different (please comment)","In cases of emergency we try to communicate by phone with the relatives and explain them the risks. In cases of emergency there is no legal binding to obtain a consent in writting (because there is an immediate threat of life).","No (please comment)","In elective cases it is imperative to obtain a written consent from patient or the closest relative.","Yes","It is legal to inform by telecommunication, but informed consent in writting is mandatory in elective cases. Sometimes we send a fax and relatives send it back signed.","No","No legal provision about that in Greece.","Yes","Yes","Yes","Not selected","Yes","Not selected","Not selected","Lack of clinical examination (auscultation etc))","Yes","Not selected","Yes","Yes","Yes","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No","This type of consent has no legal validity.","No",NA,"Yes",NA
"261",261,"1980-01-01 00:00:00",4,"en","1863177476","female","55 to 64 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"No (please comment)",NA,"Yes","We accept consent via email from the second parent for children under 18","Yes",NA,"Yes","Yes","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Yes",NA,"Always both parents","The second can give consent via email","Always both parents",NA,"Yes","18","Not selected",NA,"Not selected",NA,"Yes",NA,"No",NA,"No",NA
"262",262,"1980-01-01 00:00:00",4,"en","719690240","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)","No real confirmation of identity ","No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Yes","Yes","Yes","Not selected","Not selected","Yes","Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"263",263,"1980-01-01 00:00:00",4,"en","1194864201","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Other","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected","Mallampati","online via videoconference",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Yes","Yes","Yes","Yes","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"264",264,"1980-01-01 00:00:00",4,"en","25535481","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Other","Resident","Yes","Not selected","Yes","Not selected","Yes","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"Yes",NA,"I don´t know the legal requirements","No","Yes",NA,"Yes",NA,"Yes",NA,"Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","14 (depending on the procedure)","Yes","depending on the procedure","Not selected",NA,"Different (please commment)","Don't know","No",NA,"No",NA
"265",265,NA,2,"en","1053749572","male","55 to 64 years","Medical doctor","Other","> 20","Other","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","Different (please comment)","It depends on country and hospital legislation.","Different (please comment)","It depends on country and hospital legislation.",NA,"It depends on country and hospital legislation.","Yes",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",267,NA,0,"en","119125754","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",268,NA,3,"en","298999838","female","65 or older","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Yes","Yes","Not selected","Not selected","Not selected","el-Ganzouri airway assessment","in person",NA,"2 days or more before surgery","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)","We need the signature of the patient or the legal representative","No (please comment the reasons)","We need the signature of the patient or the legal representative","No","No","No (please comment)","We need the signature of the patient or the legal representative","No (please comment)","We need the signature of the patient or the legal representative","No",NA,"No","The in-person evaluation is important also to establish a relationship between physician and patient, that will facilitate the confidence","Yes","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",269,NA,1,"en","1161048356","male","55 to 64 years","Medical doctor","Consultant","> 20","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",270,NA,3,"en","146709772","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Special trained nurse","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Yes","15","Yes",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"271",271,"1980-01-01 00:00:00",4,"en","985214123","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Yes",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)","We always do it preoperatively","No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Yes","16","Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
